sample128,0.01466719,0.00079414,0.00042962,0.00041025,0.00041084,0.00041527,0.00042287,0.00042293,0.00042369,0.00043731,0.00043829
sample131,0.02811840,0.00154674,0.00035053,0.00019588,0.00020359,0.00021407,0.00022788,0.00024539,0.00024576,0.00024714,0.00027358
sample130,0.02310799,0.00187681,0.00039395,0.00027732,0.00019915,0.00017892,0.00019202,0.00020839,0.00022845,0.00022976,0.00020424
sample129,0.01579207,0.00078352,0.00028878,0.00022823,0.00023805,0.00022197,0.00023569,0.00025145,0.00022487,0.00023808,0.00021984
sample134,0.03205565,0.00212965,0.00048790,0.00036608,0.00033695,0.00032259,0.00030977,0.00033031,0.00033771,0.00032879,0.00027472
sample133,0.02102509,0.00129498,0.00036765,0.00025079,0.00024307,0.00023663,0.00025337,0.00025007,0.00023438,0.00025811,0.00027031
sample135,0.02857740,0.00191892,0.00043894,0.00030544,0.00029359,0.00029548,0.00029996,0.00030741,0.00031777,0.00031322,0.00034331
sample13,0.05221642,0.00355770,0.00091902,0.00071136,0.00071721,0.00075031,0.00078712,0.00077704,0.00079616,0.00078740,0.00074639
sample132,0.02746444,0.00186995,0.00044500,0.00028713,0.00025639,0.00025325,0.00023720,0.00018945,0.00020419,0.00022115,0.00020177
sample137,0.03847404,0.00357292,0.00072526,0.00046756,0.00043792,0.00043542,0.00043558,0.00043814,0.00034935,0.00038308,0.00038539
sample138,0.07123738,0.00715739,0.00133104,0.00032347,0.00016835,0.00017651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample136,0.02342636,0.00154478,0.00045080,0.00030601,0.00029700,0.00028924,0.00029294,0.00028753,0.00030639,0.00032921,0.00034192
sample139,0.03141728,0.00233194,0.00044748,0.00022304,0.00023217,0.00020915,0.00018550,0.00019964,0.00019540,0.00019018,0.00020990
sample141,0.04047739,0.00492806,0.00099976,0.00056289,0.00041375,0.00038480,0.00038076,0.00036567,0.00036470,0.00033362,0.00033064
sample140,0.02253840,0.00168594,0.00039635,0.00030665,0.00028498,0.00028341,0.00028435,0.00030998,0.00031614,0.00033733,0.00036173
sample14,0.16017878,0.01966501,0.00315748,0.00060500,0.00041087,0.00041879,0.00028452,0.00021826,0.00022356,0.00015340,0.00015805
sample145,0.04580419,0.00439725,0.00079710,0.00057015,0.00056844,0.00057184,0.00060609,0.00053820,0.00049136,0.00050258,0.00051704
sample143,0.02734762,0.00203897,0.00045746,0.00020985,0.00014196,0.00014920,0.00015824,0.00014350,0.00012687,0.00012301,0.00011802
sample144,0.02744009,0.00165904,0.00049247,0.00042258,0.00037905,0.00036436,0.00038140,0.00038111,0.00038233,0.00033567,0.00033625
sample142,0.02897648,0.00181631,0.00042048,0.00031340,0.00032488,0.00034001,0.00035887,0.00036444,0.00037229,0.00036135,0.00027953
sample146,0.02389075,0.00145951,0.00041233,0.00031619,0.00028664,0.00028708,0.00030627,0.00029535,0.00030292,0.00033257,0.00029978
sample147,0.02317219,0.00182585,0.00054686,0.00044921,0.00046146,0.00049097,0.00050480,0.00051065,0.00050362,0.00054130,0.00053203
sample149,0.05171174,0.00565239,0.00125067,0.00070904,0.00065805,0.00069131,0.00064516,0.00065913,0.00068106,0.00070843,0.00069901
sample152,0.08383489,0.00940056,0.00140467,0.00052390,0.00053782,0.00048797,0.00029047,0.00030516,0.00032315,0.00034456,0.00037037
sample153,0.12982266,0.01336258,0.00210748,0.00087184,0.00022538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample148,0.03150690,0.00346114,0.00065385,0.00028815,0.00024360,0.00021659,0.00021993,0.00022523,0.00023212,0.00024020,0.00023525
sample150,0.02243583,0.00154962,0.00057889,0.00047956,0.00045071,0.00043650,0.00045290,0.00044402,0.00041759,0.00040410,0.00044714
sample151,0.03372910,0.00260774,0.00057358,0.00036920,0.00036381,0.00036082,0.00031749,0.00029368,0.00031600,0.00031606,0.00034483
sample154,0.03124340,0.00263090,0.00062699,0.00039190,0.00030572,0.00027768,0.00024935,0.00024288,0.00026288,0.00025839,0.00028414
sample156,0.02895807,0.00230485,0.00047601,0.00036278,0.00035188,0.00032922,0.00035251,0.00036488,0.00036265,0.00034033,0.00035464
sample15,0.06349206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample155,0.01751190,0.00115278,0.00032234,0.00024478,0.00022908,0.00022340,0.00019751,0.00020417,0.00021284,0.00019256,0.00014950
sample159,0.02309336,0.00139354,0.00057083,0.00053658,0.00053193,0.00052196,0.00053633,0.00052189,0.00046988,0.00046096,0.00048020
sample161,0.02021687,0.00132670,0.00044480,0.00024086,0.00026461,0.00029500,0.00026695,0.00022776,0.00017479,0.00000000,0.00000000
sample158,0.01913678,0.00125855,0.00045467,0.00040243,0.00040923,0.00042143,0.00041179,0.00041238,0.00041298,0.00043622,0.00040932
sample160,0.02132708,0.00128265,0.00053330,0.00045052,0.00045072,0.00046629,0.00045178,0.00041170,0.00045067,0.00049822,0.00042692
sample157,0.02803974,0.00309862,0.00074994,0.00044531,0.00030731,0.00031627,0.00031172,0.00030867,0.00031562,0.00033533,0.00031020
sample162,0.03263672,0.00292275,0.00062476,0.00045090,0.00047110,0.00049743,0.00048598,0.00047771,0.00049748,0.00042907,0.00044655
sample16,0.05882353,0.00346861,0.00057571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample165,0.08036217,0.00744115,0.00147275,0.00075930,0.00073145,0.00076669,0.00074963,0.00080294,0.00058055,0.00063709,0.00061495
sample163,0.01983154,0.00124408,0.00044780,0.00033936,0.00033223,0.00032702,0.00033511,0.00028926,0.00028780,0.00030027,0.00030058
sample164,0.03000573,0.00203599,0.00061220,0.00043378,0.00042002,0.00043893,0.00043182,0.00042707,0.00046096,0.00040113,0.00041908
sample167,0.02608537,0.00155594,0.00050683,0.00040784,0.00041118,0.00039337,0.00040249,0.00038831,0.00037400,0.00037438,0.00037449
sample166,0.02697957,0.00202016,0.00058767,0.00040773,0.00040827,0.00038863,0.00037067,0.00037818,0.00036248,0.00034633,0.00035973
sample170,0.01874740,0.00108965,0.00033056,0.00033431,0.00036271,0.00033265,0.00032224,0.00025218,0.00028774,0.00033072,0.00029721
sample168,0.02788925,0.00226716,0.00105857,0.00090685,0.00086196,0.00084444,0.00084657,0.00082589,0.00087135,0.00087374,0.00089767
sample169,0.02496370,0.00147222,0.00052468,0.00043371,0.00044869,0.00042566,0.00041790,0.00044490,0.00044401,0.00048123,0.00044397
sample171,0.05279113,0.00483481,0.00107716,0.00052851,0.00049360,0.00051223,0.00053844,0.00051160,0.00038737,0.00038484,0.00034430
sample172,0.04317343,0.00350535,0.00084957,0.00055594,0.00051360,0.00049443,0.00050024,0.00053554,0.00049915,0.00048821,0.00053811
sample174,0.03417733,0.00273154,0.00065475,0.00041909,0.00039667,0.00037469,0.00033221,0.00033215,0.00026270,0.00023327,0.00019871
sample175,0.07874969,0.00722022,0.00113696,0.00034418,0.00025604,0.00026903,0.00022819,0.00024389,0.00026305,0.00021513,0.00023598
sample17,0.08439781,0.00664468,0.00100873,0.00057533,0.00050752,0.00049001,0.00047280,0.00045528,0.00046570,0.00044938,0.00043333
sample173,0.02477619,0.00174893,0.00061971,0.00046031,0.00043860,0.00044102,0.00042532,0.00043530,0.00044890,0.00046456,0.00043083
sample178,0.04571771,0.00324170,0.00079273,0.00051404,0.00048605,0.00045956,0.00040603,0.00037736,0.00037712,0.00041138,0.00037559
sample180,0.03666080,0.00238155,0.00045531,0.00030667,0.00029820,0.00031406,0.00031033,0.00033494,0.00036451,0.00040151,0.00037600
sample177,0.04014826,0.00364639,0.00073426,0.00041882,0.00039799,0.00039700,0.00039787,0.00038235,0.00041058,0.00044411,0.00040645
sample179,0.04252377,0.00319792,0.00087737,0.00056910,0.00059131,0.00057577,0.00058674,0.00049995,0.00054331,0.00050077,0.00044800
sample181,0.04837748,0.00411685,0.00098508,0.00054561,0.00051546,0.00046144,0.00046315,0.00046913,0.00047703,0.00048749,0.00045906
sample176,0.05980170,0.00493931,0.00069315,0.00026782,0.00027760,0.00024169,0.00025528,0.00021816,0.00017709,0.00019376,0.00014278
sample182,0.04132915,0.00305888,0.00081153,0.00049797,0.00049385,0.00046923,0.00041882,0.00042076,0.00045648,0.00043241,0.00047548
sample183,0.05656096,0.00504798,0.00091844,0.00036685,0.00035322,0.00031619,0.00030470,0.00029378,0.00031157,0.00024239,0.00026117
sample184,0.04122973,0.00319373,0.00087806,0.00065615,0.00056390,0.00054115,0.00052108,0.00050218,0.00054183,0.00049208,0.00039500
sample18,0.08342932,0.00635166,0.00090127,0.00028922,0.00018781,0.00019213,0.00019693,0.00017336,0.00014910,0.00015392,0.00012803
sample187,0.05897460,0.00506397,0.00126392,0.00069376,0.00059651,0.00058585,0.00057798,0.00046868,0.00045576,0.00037748,0.00035078
sample185,0.03069416,0.00294483,0.00062727,0.00035567,0.00032174,0.00033525,0.00035314,0.00032185,0.00031706,0.00031223,0.00030575
sample186,0.03796398,0.00293945,0.00119362,0.00087551,0.00081678,0.00075883,0.00072876,0.00076181,0.00066459,0.00062201,0.00060917
sample190,0.03857413,0.00321455,0.00071584,0.00049694,0.00039172,0.00038952,0.00041999,0.00039467,0.00036463,0.00028706,0.00023161
sample191,0.04765343,0.00481757,0.00119831,0.00088996,0.00084075,0.00087030,0.00085452,0.00089984,0.00089933,0.00093524,0.00098019
sample188,0.03606108,0.00315905,0.00126950,0.00104894,0.00101594,0.00100780,0.00098838,0.00091202,0.00091363,0.00091552,0.00097074
sample20,0.17709871,0.02542804,0.00263684,0.00092627,0.00084786,0.00076717,0.00078156,0.00079570,0.00081317,0.00072947,0.00074834
sample192,0.03277999,0.00251863,0.00067657,0.00045677,0.00040529,0.00040319,0.00038544,0.00036969,0.00039233,0.00035772,0.00036414
sample2,0.16797659,0.02087987,0.00216785,0.00104899,0.00053225,0.00053856,0.00043725,0.00044400,0.00033964,0.00023143,0.00023759
sample22,0.10670507,0.01047961,0.00145848,0.00052659,0.00044093,0.00044944,0.00045864,0.00043601,0.00044726,0.00046005,0.00040194
sample189,0.02992202,0.00273845,0.00124247,0.00114601,0.00108720,0.00107311,0.00109372,0.00111124,0.00110642,0.00105234,0.00104370
sample23,0.14235073,0.01623647,0.00166996,0.00045041,0.00013806,0.00014160,0.00014577,0.00005020,0.00005196,0.00005383,0.00005605
sample26,0.08743488,0.00822696,0.00181962,0.00108292,0.00101096,0.00093672,0.00092663,0.00092025,0.00094970,0.00091191,0.00095050
sample25,0.06848692,0.00530066,0.00105051,0.00060756,0.00051724,0.00044158,0.00041528,0.00040660,0.00041627,0.00042786,0.00044126
sample19,0.22420885,0.03469975,0.00417994,0.00102375,0.00041876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample29,0.12825647,0.01458987,0.00203687,0.00059876,0.00046483,0.00043606,0.00044333,0.00041444,0.00042285,0.00043317,0.00044500
sample24,0.09549311,0.00839158,0.00112502,0.00046228,0.00033891,0.00032641,0.00033358,0.00034172,0.00028864,0.00029703,0.00030696
sample28,0.08114263,0.00648048,0.00102479,0.00043490,0.00033165,0.00032112,0.00031074,0.00030052,0.00030733,0.00029801,0.00028928
sample3,0.18132823,0.02368261,0.00210305,0.00090423,0.00091415,0.00092522,0.00093681,0.00095115,0.00087928,0.00089405,0.00082229
sample31,0.15058090,0.01616640,0.00216078,0.00063735,0.00061058,0.00051193,0.00053854,0.00050079,0.00053619,0.00049289,0.00044045
sample30,0.06365471,0.00518158,0.00071233,0.00036332,0.00033884,0.00028065,0.00025406,0.00024407,0.00025235,0.00026227,0.00027379
sample27,0.04505972,0.00309253,0.00066814,0.00045868,0.00043906,0.00044023,0.00044222,0.00041320,0.00042817,0.00044624,0.00045517
sample21,0.25842601,0.05956395,0.00719424,0.00137817,0.00111982,0.00085543,0.00029104,0.00029638,0.00030386,0.00031172,0.00032031
sample35,0.17676675,0.02558718,0.00291788,0.00093514,0.00069001,0.00069979,0.00071143,0.00072457,0.00064623,0.00047143,0.00048417
sample37,0.24723156,0.04282316,0.00447928,0.00068981,0.00046893,0.00023964,0.00024504,0.00000000,0.00000000,0.00000000,0.00000000
sample34,0.10480380,0.01145679,0.00200120,0.00071626,0.00062857,0.00053709,0.00044067,0.00039759,0.00041201,0.00036706,0.00038346
sample36,0.25360277,0.04593290,0.00578442,0.00173989,0.00103581,0.00075563,0.00077363,0.00079517,0.00082061,0.00084746,0.00070373
sample38,0.21986903,0.03661768,0.00401016,0.00055066,0.00056481,0.00058064,0.00044803,0.00046461,0.00047969,0.00016725,0.00017569
sample32,0.06374582,0.00554191,0.00123609,0.00079304,0.00064082,0.00061395,0.00060201,0.00057419,0.00056256,0.00053368,0.00053819
sample33,0.04708854,0.00317689,0.00070290,0.00039193,0.00037229,0.00038199,0.00037294,0.00037447,0.00037684,0.00036935,0.00037430
sample40,0.15110782,0.01963596,0.00252705,0.00090190,0.00080560,0.00083590,0.00082588,0.00081644,0.00080625,0.00084854,0.00084048
sample39,0.13864893,0.01647393,0.00208623,0.00029709,0.00024441,0.00018839,0.00019415,0.00020024,0.00013904,0.00007272,0.00007650
sample41,0.10498305,0.01182301,0.00140029,0.00059394,0.00054690,0.00056984,0.00052180,0.00054705,0.00041027,0.00043238,0.00046070
sample42,0.19803660,0.02926366,0.00343035,0.00042988,0.00022121,0.00022789,0.00023629,0.00024564,0.00012798,0.00013344,0.00014019
sample43,0.09080844,0.01022003,0.00141178,0.00052299,0.00048408,0.00047006,0.00048263,0.00049641,0.00048463,0.00047368,0.00046302
sample4,0.25442014,0.04922388,0.00685150,0.00114548,0.00066335,0.00067137,0.00068074,0.00069240,0.00053050,0.00054279,0.00037051
sample48,0.11365075,0.01357977,0.00195464,0.00071431,0.00049847,0.00046890,0.00047834,0.00044776,0.00041782,0.00038706,0.00039890
sample47,0.20146007,0.03260644,0.00369198,0.00077208,0.00031489,0.00016110,0.00016465,0.00016882,0.00017396,0.00017936,0.00018546
sample44,0.08437697,0.00746070,0.00114834,0.00077296,0.00066886,0.00063629,0.00065307,0.00064683,0.00066882,0.00069574,0.00072755
sample50,0.21735633,0.03818798,0.00547462,0.00142491,0.00096937,0.00069074,0.00060533,0.00051632,0.00042395,0.00032662,0.00011223
sample46,0.06996665,0.00552711,0.00104516,0.00065826,0.00063267,0.00062790,0.00064581,0.00064334,0.00064205,0.00066644,0.00061754
sample49,0.08942378,0.00722744,0.00085590,0.00033747,0.00022913,0.00023382,0.00023842,0.00021371,0.00021957,0.00022641,0.00023477
sample45,0.05721133,0.00396770,0.00085566,0.00063123,0.00061706,0.00061793,0.00063409,0.00065253,0.00062912,0.00063598,0.00066176
sample52,0.04567094,0.00378904,0.00064142,0.00033237,0.00031871,0.00027637,0.00028832,0.00030298,0.00031890,0.00030346,0.00028587
sample53,0.09067761,0.00845947,0.00127748,0.00049678,0.00044421,0.00043292,0.00044495,0.00043551,0.00045069,0.00044429,0.00046574
sample5,0.10060744,0.01031570,0.00168681,0.00088645,0.00078550,0.00079964,0.00081505,0.00077063,0.00078952,0.00074649,0.00073588
sample51,0.06978684,0.00563083,0.00079158,0.00038653,0.00034275,0.00035019,0.00035926,0.00035086,0.00036255,0.00035576,0.00034977
sample59,0.26848535,0.05555556,0.00550796,0.00095238,0.00032362,0.00033146,0.00033979,0.00035002,0.00036470,0.00037665,0.00039032
sample55,0.26604974,0.06291976,0.00779896,0.00226963,0.00139795,0.00095785,0.00097991,0.00050942,0.00053248,0.00055432,0.00057837
sample60,0.10914244,0.01068476,0.00137296,0.00055418,0.00047560,0.00045415,0.00043361,0.00041299,0.00042414,0.00030283,0.00027906
sample63,0.22493196,0.03584864,0.00396138,0.00076894,0.00052847,0.00040984,0.00028361,0.00029718,0.00031090,0.00000000,0.00000000
sample54,0.06398580,0.00493784,0.00082078,0.00042507,0.00036096,0.00036809,0.00037610,0.00038523,0.00039572,0.00039138,0.00038742
sample62,0.11671415,0.01415275,0.00224365,0.00089114,0.00073529,0.00075371,0.00070025,0.00071972,0.00074300,0.00072937,0.00067397
sample57,0.04616993,0.00344210,0.00061677,0.00028011,0.00025841,0.00025168,0.00026149,0.00027365,0.00028720,0.00028409,0.00028212
sample58,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample61,0.26323639,0.04585211,0.00482218,0.00155424,0.00127307,0.00097593,0.00099933,0.00102599,0.00071685,0.00074074,0.00076599
sample56,0.23275145,0.06694561,0.02380952,0.00645161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample68,0.23344628,0.04261256,0.00442288,0.00118064,0.00090868,0.00062471,0.00064433,0.00067047,0.00052374,0.00054615,0.00057504
sample66,0.14677662,0.01557415,0.00245857,0.00080853,0.00067473,0.00064161,0.00060693,0.00062951,0.00065515,0.00068729,0.00065746
sample64,0.08853416,0.00843245,0.00145418,0.00054224,0.00045191,0.00044659,0.00044213,0.00041895,0.00043420,0.00036935,0.00038593
sample65,0.13988692,0.01634637,0.00220982,0.00065511,0.00060912,0.00056208,0.00051322,0.00052942,0.00054956,0.00049986,0.00052223
sample6,0.10529140,0.01134889,0.00153981,0.00039915,0.00031158,0.00029409,0.00030132,0.00030975,0.00031925,0.00033019,0.00034296
sample69,0.19406756,0.03233976,0.00334484,0.00089857,0.00035026,0.00024349,0.00025374,0.00026613,0.00027980,0.00029481,0.00031260
sample67,0.13483684,0.01439258,0.00161870,0.00047481,0.00032972,0.00034530,0.00030355,0.00032107,0.00027341,0.00029148,0.00031294
sample71,0.22575460,0.03806353,0.00333907,0.00052654,0.00043649,0.00034114,0.00035770,0.00037712,0.00040021,0.00042729,0.00015184
sample72,0.23542317,0.04550361,0.00518666,0.00139368,0.00061454,0.00049143,0.00036185,0.00029857,0.00030941,0.00032178,0.00033557
sample73,0.13126104,0.01437653,0.00158318,0.00054370,0.00051330,0.00043367,0.00040014,0.00041658,0.00032658,0.00028518,0.00024124
sample74,0.14469347,0.01761763,0.00209840,0.00064170,0.00042381,0.00043651,0.00045045,0.00046673,0.00048374,0.00044916,0.00047015
sample76,0.14108548,0.01733339,0.00221607,0.00078844,0.00049596,0.00046542,0.00048172,0.00050191,0.00047271,0.00044111,0.00046715
sample70,0.05794849,0.00521277,0.00099412,0.00053646,0.00048799,0.00045365,0.00046478,0.00046103,0.00044203,0.00045634,0.00047151
sample77,0.11180765,0.01361089,0.00212083,0.00081725,0.00061873,0.00061108,0.00060531,0.00063654,0.00059314,0.00063150,0.00067180
sample7,0.11149046,0.04371045,0.03762698,0.03673432,0.03645200,0.03623027,0.03612665,0.03595268,0.03575903,0.03578384,0.03559662
sample81,0.11453999,0.01217401,0.00148471,0.00037273,0.00019067,0.00016275,0.00013386,0.00010348,0.00010675,0.00011077,0.00011532
sample83,0.11376054,0.01367648,0.00214070,0.00071923,0.00058187,0.00055730,0.00053314,0.00050828,0.00052551,0.00054650,0.00057124
sample82,0.24952055,0.04416667,0.00610687,0.00139027,0.00081533,0.00062854,0.00064935,0.00067009,0.00045998,0.00047710,0.00024851
sample78,0.06471013,0.00548564,0.00074876,0.00039916,0.00035611,0.00034044,0.00033892,0.00035349,0.00037059,0.00038959,0.00041171
sample80,0.08241560,0.00763444,0.00097344,0.00039887,0.00040791,0.00039830,0.00041051,0.00042502,0.00041909,0.00041373,0.00038287
sample85,0.26359209,0.05048572,0.00510638,0.00088402,0.00036510,0.00018850,0.00019508,0.00020379,0.00021155,0.00000000,0.00000000
sample79,0.09369157,0.01084959,0.00170531,0.00046799,0.00037810,0.00037512,0.00037224,0.00036966,0.00036748,0.00034229,0.00033944
sample8,0.27348017,0.06514477,0.00716398,0.00088719,0.00041920,0.00035799,0.00036713,0.00030157,0.00030972,0.00031944,0.00024853
sample89,0.16108393,0.02058467,0.00272065,0.00099460,0.00077437,0.00069365,0.00071034,0.00072905,0.00058902,0.00055188,0.00051358
sample88,0.27244753,0.06921071,0.01203052,0.00092081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample87,0.13073468,0.01495691,0.00173021,0.00048770,0.00034851,0.00036326,0.00038056,0.00036383,0.00034564,0.00036621,0.00039022
sample86,0.08054467,0.00820892,0.00141257,0.00070265,0.00051754,0.00050816,0.00052753,0.00054858,0.00054163,0.00056686,0.00052770
sample90,0.10881149,0.01163617,0.00160526,0.00061571,0.00047039,0.00048753,0.00047672,0.00046642,0.00048723,0.00044363,0.00046689
sample75,0.27286499,0.06250000,0.00518135,0.00154560,0.00160128,0.00082440,0.00085616,0.00089686,0.00093458,0.00097752,0.00102775
sample84,0.10269163,0.01139962,0.00154480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample9,0.04686126,0.00334857,0.00070634,0.00039550,0.00036769,0.00035618,0.00035332,0.00035955,0.00035768,0.00034740,0.00035615
sample93,0.06742335,0.00555386,0.00076664,0.00041478,0.00039685,0.00039620,0.00039757,0.00041914,0.00038117,0.00040712,0.00036456
sample92,0.08627056,0.00758636,0.00099420,0.00042122,0.00034069,0.00033559,0.00033084,0.00032734,0.00030580,0.00030228,0.00027886
sample94,0.06345809,0.00545578,0.00102064,0.00047087,0.00040931,0.00038353,0.00038521,0.00038738,0.00039065,0.00034815,0.00035127
sample96,0.07922516,0.00691863,0.00099492,0.00038290,0.00030079,0.00027716,0.00026859,0.00027626,0.00028494,0.00027759,0.00023395
sample91,0.07212390,0.00698522,0.00107302,0.00058347,0.00055494,0.00053728,0.00054555,0.00047517,0.00047007,0.00049475,0.00050874
sample95,0.06094956,0.00499598,0.00071713,0.00030297,0.00027058,0.00027028,0.00027045,0.00028371,0.00028577,0.00030282,0.00030752
sample97,0.02708547,0.00160065,0.00047849,0.00034477,0.00034429,0.00036336,0.00037061,0.00034314,0.00035303,0.00034206,0.00032813
sample98,0.01634276,0.00098763,0.00048925,0.00043161,0.00044035,0.00043022,0.00042177,0.00042863,0.00039274,0.00039942,0.00035045
sample99,0.03822335,0.00356440,0.00084038,0.00041369,0.00037130,0.00034812,0.00034573,0.00034572,0.00034686,0.00037456,0.00040601
