sample245,0.06515455,0.00817828,0.00332324,0.00250981,0.00234159,0.00221029,0.00223854,0.00195032,0.00190250,0.00194850,0.00212592
sample247,0.03547316,0.00332725,0.00090541,0.00094847,0.00079041,0.00100083,0.00107411,0.00126671,0.00166328,0.00193517,0.00194616
sample248,0.02688956,0.00253693,0.00088282,0.00073489,0.00063365,0.00063749,0.00072385,0.00077352,0.00068362,0.00076046,0.00063371
sample249,0.01519487,0.00125880,0.00063057,0.00062472,0.00058487,0.00063371,0.00066910,0.00070529,0.00063963,0.00067103,0.00073641
sample250,0.02462386,0.00258087,0.00102010,0.00095901,0.00091866,0.00082369,0.00092724,0.00087214,0.00098564,0.00112030,0.00127646
sample251,0.05042562,0.00543781,0.00129324,0.00075211,0.00071732,0.00073923,0.00070121,0.00072563,0.00084301,0.00098511,0.00115890
sample255,0.13216526,0.01760325,0.00277228,0.00090992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample256,0.18904110,0.02277904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample252,0.02352153,0.00237501,0.00090017,0.00065967,0.00062944,0.00061063,0.00055922,0.00063693,0.00057458,0.00054236,0.00061448
sample253,0.07885917,0.01086957,0.00230287,0.00163199,0.00150081,0.00170895,0.00153092,0.00145349,0.00154457,0.00188934,0.00201005
sample254,0.01823988,0.00168215,0.00082920,0.00070815,0.00074291,0.00076180,0.00082839,0.00077889,0.00079548,0.00079165,0.00049910
sample260,0.17534900,0.01778050,0.00347222,0.00311526,0.00351494,0.00406918,0.00481348,0.00586510,0.00716846,0.00873362,0.00797872
sample257,0.10792741,0.01418630,0.00184049,0.00207684,0.00201776,0.00141576,0.00111919,0.00067522,0.00080841,0.00099404,0.00122699
sample259,0.08529038,0.00964126,0.00212420,0.00152693,0.00157159,0.00126697,0.00127904,0.00126775,0.00151240,0.00109971,0.00132567
sample258,0.03576023,0.00334896,0.00146010,0.00130895,0.00129401,0.00136547,0.00137905,0.00143928,0.00148451,0.00138153,0.00159351
sample261,0.01435998,0.00139481,0.00065505,0.00056111,0.00059157,0.00062877,0.00059258,0.00061814,0.00064037,0.00065244,0.00069348
sample263,0.01314109,0.00135121,0.00064075,0.00062721,0.00067044,0.00070959,0.00070409,0.00069365,0.00074041,0.00077767,0.00065760
sample262,0.02718968,0.00306574,0.00115070,0.00104171,0.00116144,0.00130719,0.00135176,0.00157145,0.00159508,0.00186433,0.00200146
sample264,0.02725186,0.00272242,0.00136203,0.00105111,0.00111305,0.00111449,0.00125552,0.00130984,0.00128507,0.00112088,0.00137319
sample265,0.02517588,0.00209226,0.00052834,0.00042581,0.00034574,0.00040097,0.00037813,0.00037488,0.00044972,0.00043500,0.00033220
sample266,0.05772794,0.00506668,0.00158258,0.00152863,0.00154524,0.00148627,0.00131207,0.00153429,0.00152629,0.00147589,0.00176922
sample268,0.03277905,0.00433287,0.00187685,0.00198643,0.00203056,0.00217491,0.00259350,0.00299700,0.00285889,0.00332736,0.00417604
sample267,0.11995419,0.01281782,0.00370800,0.00255037,0.00253593,0.00255428,0.00224383,0.00260870,0.00309757,0.00307882,0.00305810
sample269,0.02116658,0.00184883,0.00077206,0.00066075,0.00056420,0.00061069,0.00049106,0.00052532,0.00048423,0.00058952,0.00044556
sample271,0.17511290,0.03575184,0.00253807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample270,0.09889191,0.01293823,0.00634058,0.00559303,0.00597393,0.00585740,0.00596194,0.00663482,0.00712957,0.00690909,0.00823224
sample272,0.07380668,0.00614795,0.00167066,0.00145396,0.00127354,0.00125196,0.00097418,0.00086580,0.00103288,0.00124870,0.00102380
sample275,0.20186640,0.02673797,0.00370828,0.00132802,0.00142653,0.00156250,0.00178891,0.00202840,0.00000000,0.00000000,0.00000000
sample273,0.02926768,0.00262808,0.00089445,0.00079275,0.00074627,0.00072633,0.00074599,0.00083403,0.00083465,0.00092304,0.00072685
sample274,0.09161242,0.01158301,0.00246744,0.00120464,0.00134341,0.00113809,0.00108601,0.00101833,0.00120156,0.00109449,0.00132217
sample278,0.16627358,0.02691790,0.00157233,0.00169492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample277,0.14350453,0.01342539,0.00169635,0.00138568,0.00154879,0.00115407,0.00130463,0.00148810,0.00173310,0.00206612,0.00120627
sample276,0.01823337,0.00159145,0.00072431,0.00072330,0.00074421,0.00075449,0.00072563,0.00074296,0.00075000,0.00073670,0.00073490
sample279,0.09006812,0.00968032,0.00173827,0.00109875,0.00092865,0.00088778,0.00081649,0.00072098,0.00085106,0.00101971,0.00083647
sample281,0.15309537,0.01674641,0.00383352,0.00185185,0.00070274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample280,0.16855430,0.02294943,0.00489237,0.00218818,0.00187735,0.00215208,0.00252738,0.00195503,0.00233100,0.00277778,0.00327332
sample283,0.14215686,0.01209677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
sample282,0.10011249,0.01184000,0.00200657,0.00103434,0.00072429,0.00057045,0.00069808,0.00042808,0.00052854,0.00066667,0.00084175
sample285,0.08437856,0.01167169,0.00396769,0.00223821,0.00201391,0.00193590,0.00230238,0.00276328,0.00295858,0.00315315,0.00381056
sample284,0.06283546,0.00729251,0.00135179,0.00101589,0.00092205,0.00108556,0.00118329,0.00130397,0.00124911,0.00110619,0.00110957
sample286,0.11658919,0.01696641,0.00388529,0.00220132,0.00110205,0.00098668,0.00111390,0.00127959,0.00148038,0.00130719,0.00103252
sample287,0.03712788,0.00324879,0.00098269,0.00081269,0.00078513,0.00092540,0.00094992,0.00095883,0.00117371,0.00116020,0.00132898
sample288,0.09565217,0.01220759,0.00198511,0.00140823,0.00088253,0.00090900,0.00082645,0.00083694,0.00067374,0.00081400,0.00073710
sample290,0.02505902,0.00166300,0.00039625,0.00030435,0.00030819,0.00029915,0.00029697,0.00028833,0.00028700,0.00029330,0.00029337
sample289,0.02896203,0.00207169,0.00051108,0.00035138,0.00032591,0.00032197,0.00031784,0.00030673,0.00031097,0.00030791,0.00030551
sample291,0.03760124,0.00264241,0.00051403,0.00028451,0.00027732,0.00028008,0.00028300,0.00028635,0.00027966,0.00026275,0.00025648
sample292,0.03658793,0.00358053,0.00070161,0.00034870,0.00027010,0.00025270,0.00024929,0.00024628,0.00024375,0.00024930,0.00024811
sample293,0.01249818,0.00068011,0.00030925,0.00026240,0.00025823,0.00024648,0.00024676,0.00023569,0.00023443,0.00023705,0.00021869
sample294,0.02725084,0.00157206,0.00057997,0.00051659,0.00051511,0.00050546,0.00051221,0.00050308,0.00050248,0.00049427,0.00049473
sample296,0.01453535,0.00134495,0.00064946,0.00058739,0.00054229,0.00054582,0.00054744,0.00053517,0.00051620,0.00049371,0.00044862
sample295,0.03265374,0.00247456,0.00059849,0.00040851,0.00039260,0.00038330,0.00038832,0.00037955,0.00037812,0.00036995,0.00036204
sample297,0.01519676,0.00163062,0.00048943,0.00036820,0.00028498,0.00028556,0.00025105,0.00027384,0.00014534,0.00014790,0.00018813
sample298,0.00736939,0.00069307,0.00042639,0.00038069,0.00036354,0.00035563,0.00033448,0.00032103,0.00030840,0.00029596,0.00028963
sample299,0.03841615,0.00281399,0.00086831,0.00063732,0.00060024,0.00062632,0.00057898,0.00056363,0.00056781,0.00055437,0.00057985
sample301,0.03965835,0.00334742,0.00072963,0.00036614,0.00037987,0.00039729,0.00039756,0.00037904,0.00031126,0.00033684,0.00033805
sample300,0.02446984,0.00129686,0.00041827,0.00033491,0.00029058,0.00030578,0.00030861,0.00033163,0.00035945,0.00039203,0.00043124
sample302,0.02800369,0.00184296,0.00059473,0.00043747,0.00041833,0.00043396,0.00043661,0.00044168,0.00043071,0.00044002,0.00040747
sample303,0.02623035,0.00178891,0.00057083,0.00042806,0.00039353,0.00039349,0.00036057,0.00036425,0.00036975,0.00035566,0.00038722
