sample269,138,302,273,235,180,134,94,79,66,47,40
sample271,0,0,0,0,0,0,0,0,0,0,0
sample270,0,5,5,4,4,4,3,1,0,1,1
sample272,10,35,26,22,17,17,14,12,6,5,3
sample275,0,0,0,0,0,0,0,0,0,0,0
sample273,38,86,82,66,54,39,28,25,16,11,8
sample274,3,7,9,7,5,5,5,3,3,2,2
sample278,0,0,0,0,0,0,0,0,0,0,0
sample277,0,2,1,1,1,1,0,0,0,0,0
sample276,191,410,376,330,278,215,172,126,90,66,54
sample279,3,13,11,10,10,8,8,6,3,2,2
sample281,0,1,0,0,0,0,0,0,0,0,0
sample280,1,0,1,0,0,0,0,0,0,0,0
sample283,0,0,0,0,0,0,0,0,0,0,0
sample282,1,4,5,5,5,3,2,0,0,0,0
sample285,5,7,9,7,5,5,4,2,1,1,0
sample284,10,33,33,26,20,12,11,10,7,4,3
sample286,0,6,6,4,4,4,4,2,1,0,0
sample287,26,90,83,76,62,59,40,34,25,17,13
sample288,9,22,24,18,15,11,6,6,5,3,4
sample290,182,579,589,589,586,576,571,566,559,548,523
sample289,171,554,567,567,557,556,555,551,543,533,519
sample291,96,380,394,389,382,379,376,363,355,349,347
sample292,139,473,519,515,518,514,512,508,494,483,469
sample293,362,710,711,711,704,692,696,685,668,660,654
sample294,177,508,498,499,493,493,485,499,483,476,479
sample296,331,704,710,707,711,698,688,690,680,675,662
sample295,161,548,546,547,545,541,539,531,518,504,490
sample297,318,570,502,411,319,244,192,150,111,87,59
sample298,586,735,733,733,731,725,716,708,687,676,661
sample299,95,302,305,299,281,272,253,234,217,185,153
sample301,70,241,243,233,219,198,186,161,144,125,111
sample300,117,314,312,307,287,273,246,214,183,158,131
sample302,108,280,278,270,265,247,236,207,186,173,146
sample303,115,288,280,268,258,240,223,197,176,145,126
